Row ID;Order ID;Order Date;Date Key;Contact Name;Country;City;Region;Subregion;Customer;Customer ID;Industry;Segment;Product;License;Sales;Quantity;Discount;Profit
668;APJ-2023-132682;06/09/23;20230609;Stephanie Abraham;Japan;Aichi;APJ;JAPN;Huawei;1086;Tech;Strategic;Site Analytics;N8DY3KLH4F;381.576;3;00.02;286.182
669;AMER-2020-156314;12/24/2020;20201224;Simon Payne;Mexico;Tijuana;AMER;LATAM;Tyson Foods;1088;Consumer Products;SMB;SaaS Connector Pack;SOMW5T41GD;30.36.00;5;00.02;87.285
670;APJ-2023-106663;06/10/23;20230610;Joshua Lyman;Australia;Sydney;APJ;ANZ;Fannie Mae;1035;Finance;Enterprise;SaaS Connector Pack;MZOW5M5L4X;23.976;3;00.06;-143.856
671;APJ-2023-106663;06/10/23;20230610;Joshua Lyman;Australia;Sydney;APJ;ANZ;Fannie Mae;1035;Finance;Enterprise;ContactMatcher;HMCUPKU7EM;108.925;1;00.05;-718.905
672;APJ-2023-106663;06/10/23;20230610;Joshua Lyman;Australia;Sydney;APJ;ANZ;Fannie Mae;1035;Finance;Enterprise;Support;W310PZ6USS;36.352;8;00.02;11.36
673;APJ-2023-111178;6/16/2023;20230616;Sally Wallace;Australia;Wollongong;APJ;ANZ;Tyson Foods;1088;Consumer Products;SMB;ChatBot Plugin;9O79ZFPE1P;19.56;5;00.02;17.115
674;APJ-2023-130351;12/06/23;20231206;Bella Powell;India;Mumbai;APJ;IND;CVS Health;1026;Retail;SMB;OneView;EOEU9AAC48;61.44.00;3;0;165.888
675;APJ-2023-130351;12/06/23;20231206;Bella Powell;India;Mumbai;APJ;IND;CVS Health;1026;Retail;SMB;Support;CJHOH2S5LS;38.09.00;5;0;17.505
676;APJ-2023-130351;12/06/23;20231206;Bella Powell;India;Mumbai;APJ;IND;CVS Health;1026;Retail;SMB;Data Smasher;1XWPN29M2Z;99.39.00;3;0;407.499
677;APJ-2023-119438;3/19/2023;20230319;Liam Clarkson;Japan;Hyogo;APJ;JAPN;News Corp.;1071;Misc;SMB;OneView;35754GMQM8;2.688;3;00.08;-7.392
678;APJ-2023-119438;3/19/2023;20230319;Liam Clarkson;Japan;Hyogo;APJ;JAPN;News Corp.;1071;Misc;SMB;Data Smasher;I90W8L4CR7;27.816;3;00.02;45.201
679;APJ-2023-119438;3/19/2023;20230319;Liam Clarkson;Japan;Hyogo;APJ;JAPN;News Corp.;1071;Misc;SMB;SaaS Connector Pack;B6YL96KUHP;82.524;3;00.06;-41.262
680;APJ-2023-119438;3/19/2023;20230319;Liam Clarkson;Japan;Hyogo;APJ;JAPN;News Corp.;1071;Misc;SMB;ContactMatcher;55PDC6VGTA;182.994;3;00.08;-3.202.395
681;EMEA-2022-164511;11/20/2022;20221120;Deirdre Sharp;United Kingdom;London;EMEA;UKIR;Bank of America Corp.;1011;Finance;SMB;ContactMatcher;I5VDQJPKRO;14.352;3;00.02;46.644
682;EMEA-2022-164511;11/20/2022;20221120;Deirdre Sharp;United Kingdom;London;EMEA;UKIR;Bank of America Corp.;1011;Finance;SMB;Marketing Suite - Gold;UY7NIUJ66R;64.96;2;0;25.984
683;EMEA-2022-164511;11/20/2022;20221120;Deirdre Sharp;United Kingdom;London;EMEA;UKIR;Bank of America Corp.;1011;Finance;SMB;Marketing Suite - Gold;42L0E993S7;68.06.00;4;0;18.522
684;EMEA-2023-168116;11/05/23;20231105;Emily Fisher;Sweden;Gothenburg;EMEA;NOR;Costco Wholesale;1025;Retail;Strategic;Big Ol Database;BT5A3EPA0H;7999.98;4;00.05;-38.399.904
685;EMEA-2023-168116;11/05/23;20231105;Emily Fisher;Sweden;Gothenburg;EMEA;NOR;Costco Wholesale;1025;Retail;Strategic;OneView;2AGJJM00Y8;167.44.00;2;00.02;14.651
686;EMEA-2020-157784;07/05/20;20200705;Joan Dickens;Ukraine;Kyiv;EMEA;EU-EAST;Allstate;1003;Finance;SMB;Data Smasher;SA359RFIQK;479.97;3;0;1.631.898
687;EMEA-2020-157784;07/05/20;20200705;Joan Dickens;Ukraine;Kyiv;EMEA;EU-EAST;Allstate;1003;Finance;SMB;FinanceHub;KY7N2XBB3M;0,626388889;2;0;68.714
688;EMEA-2020-157784;07/05/20;20200705;Joan Dickens;Ukraine;Kyiv;EMEA;EU-EAST;Allstate;1003;Finance;SMB;Support;X8TSL0KUTE;19.44;3;0;93.312
689;EMEA-2023-161480;12/26/2023;20231226;Kimberly Oliver;United Kingdom;London;EMEA;UKIR;Microsoft;1066;Tech;SMB;Marketing Suite;8HY9YST93B;191.984;2;00.02;47.996
690;EMEA-2020-117135;6/21/2020;20200621;Pippa Blake;Spain;Madrid;EMEA;EU-WEST;Caterpillar;1016;Manufacturing;SMB;SaaS Connector Pack;5VK16XG7GF;104.01.00;1;0;145.614
691;EMEA-2020-117135;6/21/2020;20200621;Pippa Blake;Spain;Madrid;EMEA;EU-WEST;Caterpillar;1016;Manufacturing;SMB;Site Analytics;Z0ICB6R86B;284.82;1;0;740.532
692;EMEA-2020-117135;6/21/2020;20200621;Pippa Blake;Spain;Madrid;EMEA;EU-WEST;Caterpillar;1016;Manufacturing;SMB;Marketing Suite - Gold;KMJ3AUP78L;36.84;3;0;103.152
693;AMER-2021-131534;3/28/2021;20210328;Ella Henderson;United States;New York City;AMER;NAMER;Intel;1051;Tech;SMB;Data Smasher;AGR5537K6C;166.24.00;1;0;24.936
694;AMER-2021-131534;3/28/2021;20210328;Ella Henderson;United States;New York City;AMER;NAMER;Intel;1051;Tech;SMB;Support;O5A484OD82;33.04.00;5;0;16.032
695;EMEA-2021-119291;5/14/2021;20210514;Stewart May;France;Lyon;EMEA;EU-WEST;Siemens;1043;Manufacturing;Enterprise;ChatBot Plugin;I70KKU01F7;198.272;8;00.02;173.488
696;EMEA-2021-119291;5/14/2021;20210514;Stewart May;France;Lyon;EMEA;EU-WEST;Siemens;1043;Manufacturing;Enterprise;FinanceHub;4WUQ1M4KK6;47.36.00;4;00.02;0,761111111
697;EMEA-2021-119291;5/14/2021;20210514;Stewart May;France;Lyon;EMEA;EU-WEST;Siemens;1043;Manufacturing;Enterprise;SaaS Connector Pack - Gold;2362UPUB5T;200.984;7;00.02;628.075
698;EMEA-2021-119291;5/14/2021;20210514;Stewart May;France;Lyon;EMEA;EU-WEST;Siemens;1043;Manufacturing;Enterprise;FinanceHub;B21OQ8IZ5V;97.696;4;00.02;317.512
699;EMEA-2021-119291;5/14/2021;20210514;Stewart May;France;Lyon;EMEA;EU-WEST;Siemens;1043;Manufacturing;Enterprise;ChatBot Plugin;5J8JP4U49E;2.696;1;00.02;5,616666667
700;EMEA-2021-119291;5/14/2021;20210514;Stewart May;France;Lyon;EMEA;EU-WEST;Siemens;1043;Manufacturing;Enterprise;ContactMatcher;1IMEQZ23VK;18.588;2;00.07;-136.312
701;EMEA-2021-119291;5/14/2021;20210514;Stewart May;France;Lyon;EMEA;EU-WEST;Siemens;1043;Manufacturing;Enterprise;ContactMatcher;F0CEETQDE2;4.896;3;00.07;-34.272
702;AMER-2023-114552;09/03/23;20230903;Simon Peters;Mexico;Tijuana;AMER;LATAM;Pemex;1058;Energy;Strategic;SaaS Connector Pack;4PMY1BXMH0;15.072;3;00.02;41.448
703;AMER-2022-163755;11/05/22;20221105;Grace Duncan;Canada;Toronto;AMER;NAMER;Allianz;1080;Finance;Strategic;SaaS Connector Pack;WMWSD67EJ8;209.88;3;0;356.796
704;AMER-2021-142027;04/09/21;20210409;Lucas Turner;United States;Jacksonville;AMER;NAMER;Itochu;1032;Finance;SMB;ContactMatcher;J9P6OAZOXZ;369.912;3;00.02;-138.717
705;EMEA-2020-138527;09/12/20;20200912;Lucas Kerr;Sweden;Gothenburg;EMEA;NOR;Philip Morris International;1075;Consumer Products;Strategic;Support;9D3GTYPVPO;10.368;2;00.02;36.288
706;EMEA-2020-138527;09/12/20;20200912;Lucas Kerr;Sweden;Gothenburg;EMEA;NOR;Philip Morris International;1075;Consumer Products;Strategic;OneView;QDKVMB18F4;166.84;5;00.02;187.695
707;EMEA-2020-138527;09/12/20;20200912;Lucas Kerr;Sweden;Gothenburg;EMEA;NOR;Philip Morris International;1075;Consumer Products;Strategic;Data Smasher;UY44MRI16P;15.216;1;00.02;22.824
708;EMEA-2020-112158;12/02/20;20201202;Kevin Welch;United Kingdom;London;EMEA;UKIR;McKesson;1063;Consumer Products;SMB;Data Smasher;XZAN2SZ4IT;119.96;4;0;527.824
709;EMEA-2020-112158;12/02/20;20201202;Kevin Welch;United Kingdom;London;EMEA;UKIR;McKesson;1063;Consumer Products;SMB;Marketing Suite;TPRZQ3BXT4;883.92;5;00.02;-110.49
710;EMEA-2020-112158;12/02/20;20201202;Kevin Welch;United Kingdom;London;EMEA;UKIR;McKesson;1063;Consumer Products;SMB;ContactMatcher;SEUMT30Y8C;46.72;8;00.02;15.768
711;EMEA-2020-113887;04/05/20;20200405;David Lee;United Kingdom;London;EMEA;UKIR;BMW;1039;Manufacturing;Enterprise;Support;D6W248UWC0;55.48.00;1;0;266.304
712;EMEA-2023-146136;09/04/23;20230904;Stephen Dyer;Germany;Leipzig;EMEA;EU-WEST;AT&T;1010;Communications;SMB;SaaS Connector Pack - Gold;9P120CJ5A6;24.448;4;00.02;88.624
713;EMEA-2023-100048;5/20/2023;20230520;Claire Carr;United Kingdom;Edinburgh;EMEA;UKIR;Caterpillar;1016;Manufacturing;Strategic;OneView;MJU1YXPAPR;281.34.00;6;0;1.097.226
714;EMEA-2023-100048;5/20/2023;20230520;Claire Carr;United Kingdom;Edinburgh;EMEA;UKIR;Caterpillar;1016;Manufacturing;Strategic;Site Analytics;HPHJ89UJZJ;307.98;2;0;893.142
715;EMEA-2023-100048;5/20/2023;20230520;Claire Carr;United Kingdom;Edinburgh;EMEA;UKIR;Caterpillar;1016;Manufacturing;Strategic;Data Smasher;17VCIN4HAP;299.97;3;0;1.139.886
716;AMER-2020-153150;07/01/20;20200701;Simon Peters;Canada;Toronto;AMER;NAMER;Pemex;1058;Energy;Strategic;ContactMatcher;S1TW9YSWPQ;0,855555556;5;00.02;6.972
717;APJ-2020-130092;01/12/20;20200112;Irene Walsh;Philippines;Davao City;APJ;APAC;Wells Fargo;1099;Finance;SMB;SaaS Connector Pack;LOZTAYAQ03;0,440277778;2;0;30.814
718;AMER-2023-108910;9/25/2023;20230925;Penelope Nash;Mexico;Monterrey;AMER;LATAM;Home Depot;1047;Retail;SMB;SaaS Connector Pack;TZAXV0E1SO;103.056;3;00.02;244.758
719;EMEA-2020-104472;06/02/20;20200602;Adrian Poole;Turkey;Istanbul;EMEA;MEA;Comcast;1022;Communications;Enterprise;ContactMatcher;RT712FHK95;59.808;3;00.02;194.376
720;EMEA-2020-104472;06/02/20;20200602;Adrian Poole;Turkey;Istanbul;EMEA;MEA;Comcast;1022;Communications;Enterprise;SaaS Connector Pack;MZ6BRFXD5I;73.32.00;6;0;21.996
721;AMER-2022-112942;2/13/2022;20220213;Amy Simpson;United States;New York City;AMER;NAMER;Kroger;1057;Retail;Enterprise;Support;LEIP2VYFZG;146.82;3;0;73.41.00
722;AMER-2022-142335;12/16/2022;20221216;Irene Duncan;Brazil;São Paulo;AMER;LATAM;Comcast;1022;Communications;Strategic;ContactMatcher;DT1V6B6TZL;1652.94;3;0;2.314.116
723;AMER-2022-142335;12/16/2022;20221216;Irene Duncan;Brazil;São Paulo;AMER;LATAM;Comcast;1022;Communications;Strategic;Marketing Suite - Gold;5LW1K1YVIO;296.37.00;3;0;800.199
724;EMEA-2020-117429;10/07/20;20201007;Trevor Jones;France;Paris;EMEA;EU-WEST;Kroger;1057;Retail;Enterprise;SaaS Connector Pack;UNEI6MNV0E;129.92;5;00.02;21.112
725;EMEA-2022-114713;07/08/22;20220708;Kevin Mitchell;Germany;Hanover;EMEA;EU-WEST;Fannie Mae;1035;Finance;Strategic;Support;PY8TWBVDC7;45.584;7;00.02;51.282
726;APJ-2023-144113;9/17/2023;20230917;Austin Stewart;Japan;Chiba;APJ;JAPN;Ford Motor;1009;Manufacturing;SMB;SaaS Connector Pack - Gold;MBMXBXRZDW;17.568;2;00.02;63.684
727;APJ-2023-144113;9/17/2023;20230917;Austin Stewart;Japan;Chiba;APJ;JAPN;Ford Motor;1009;Manufacturing;SMB;Site Analytics;LRQ6I9LCSR;55.992;1;00.02;55.992
728;EMEA-2022-150861;12/04/22;20221204;Benjamin Fisher;United Kingdom;Leeds;EMEA;UKIR;Chevron;1017;Energy;SMB;Support;MC8BAHYBQP;182.72;8;0;840.512
729;EMEA-2022-150861;12/04/22;20221204;Benjamin Fisher;United Kingdom;Leeds;EMEA;UKIR;Chevron;1017;Energy;SMB;ContactMatcher;GYJ29JSPB5;400.032;2;00.04;-1.533.456
730;EMEA-2022-150861;12/04/22;20221204;Benjamin Fisher;United Kingdom;Leeds;EMEA;UKIR;Chevron;1017;Energy;SMB;Marketing Suite - Gold;F9WV9D2OZ2;33.63;3;0;10.089
731;EMEA-2022-150861;12/04/22;20221204;Benjamin Fisher;United Kingdom;Leeds;EMEA;UKIR;Chevron;1017;Energy;SMB;FinanceHub;9XEQD5BA0G;542.646;3;00.01;1.024.998
732;EMEA-2022-150861;12/04/22;20221204;Benjamin Fisher;United Kingdom;Leeds;EMEA;UKIR;Chevron;1017;Energy;SMB;FinanceHub;TU633T69HR;06.03;2;0;3.024
733;AMER-2023-131954;1/22/2023;20230122;Sam Carr;Canada;Toronto;AMER;NAMER;Walmart;1096;Retail;Enterprise;Marketing Suite - Gold;Q889T247SF;242.94;3;0;97.176
734;AMER-2023-131954;1/22/2023;20230122;Sam Carr;Canada;Toronto;AMER;NAMER;Walmart;1096;Retail;Enterprise;Data Smasher;N51F22AC80;179.97;3;0;863.856
735;AMER-2023-131954;1/22/2023;20230122;Sam Carr;Canada;Toronto;AMER;NAMER;Walmart;1096;Retail;Enterprise;ContactMatcher;U7X2AS544F;99.696;6;00.02;336.474
736;AMER-2023-131954;1/22/2023;20230122;Sam Carr;Canada;Toronto;AMER;NAMER;Walmart;1096;Retail;Enterprise;ContactMatcher;OYJR5YWO5X;27.936;4;00.02;94.284
737;AMER-2023-131954;1/22/2023;20230122;Sam Carr;Canada;Toronto;AMER;NAMER;Walmart;1096;Retail;Enterprise;Marketing Suite;ZH20C5AZ4D;84.98;1;0;186.956
738;AMER-2023-131954;1/22/2023;20230122;Sam Carr;Canada;Toronto;AMER;NAMER;Walmart;1096;Retail;Enterprise;ContactMatcher;GYOSD3OLMA;0,8;5;00.02;6.552
739;AMER-2020-132500;09/08/20;20200908;Penelope Peake;United States;Los Angeles;AMER;NAMER;Trafigura Group;1100;Finance;SMB;Data Smasher;84HI3ULCME;49.98;2;0;84.966
740;APJ-2020-112326;01/05/20;20200105;Liam Churchill;Australia;Wollongong;APJ;ANZ;CVS Health;1026;Retail;Enterprise;FinanceHub;XGQWR8K66V;11.784;3;00.02;42.717
741;APJ-2020-112326;01/05/20;20200105;Liam Churchill;Australia;Wollongong;APJ;ANZ;CVS Health;1026;Retail;Enterprise;Marketing Suite - Gold;54J2FWJY59;272.736;3;00.02;-647.748
742;APJ-2020-112326;01/05/20;20200105;Liam Churchill;Australia;Wollongong;APJ;ANZ;CVS Health;1026;Retail;Enterprise;ContactMatcher;K3HDHHY5YG;03.54;2;00.08;-5.487
743;APJ-2022-146710;8/28/2022;20220828;Victoria Poole;Japan;Aichi;APJ;JAPN;Comcast;1022;Communications;SMB;Support;F4TTS7FKG0;51.52.00;5;00.02;-10.948
744;APJ-2022-146710;8/28/2022;20220828;Victoria Poole;Japan;Aichi;APJ;JAPN;Comcast;1022;Communications;SMB;Support;HGUWEA14H3;3.528;1;00.02;11.466
745;APJ-2022-146710;8/28/2022;20220828;Victoria Poole;Japan;Aichi;APJ;JAPN;Comcast;1022;Communications;SMB;Support;53UMQGGEE6;4.624;1;00.02;16.762
746;APJ-2022-146710;8/28/2022;20220828;Victoria Poole;Japan;Aichi;APJ;JAPN;Comcast;1022;Communications;SMB;Support;WT4IQ2MZ9K;55.168;4;00.02;62.064
747;AMER-2020-124429;5/27/2020;20200527;Diane Mills;United States;Seattle;AMER;NAMER;General Motors;1041;Manufacturing;Strategic;ContactMatcher;4G0QH6YT7Y;567.12.00;10;00.02;-28.356
748;AMER-2020-124429;5/27/2020;20200527;Diane Mills;United States;Seattle;AMER;NAMER;General Motors;1041;Manufacturing;Strategic;Marketing Suite - Gold;SO3E6T5H0M;359.32.00;4;0;71.864
749;APJ-2022-150889;3/21/2022;20220321;Cameron Bower;Australia;Brisbane;APJ;ANZ;Toyota Motor;1087;Manufacturing;SMB;Site Analytics;YHTWN1HI7P;11.992;1;00.02;6,245833333
750;AMER-2023-126074;10/03/23;20231003;Michael King;Brazil;Belo Horizonte;AMER;LATAM;FedEx;1036;Transportation;SMB;ContactMatcher;P292CK7GET;58.05.00;3;0;26.703
751;AMER-2023-126074;10/03/23;20231003;Michael King;Brazil;Belo Horizonte;AMER;LATAM;FedEx;1036;Transportation;SMB;SaaS Connector Pack;JT538NIIB4;157.74;11;0;567.864
752;AMER-2023-126074;10/03/23;20231003;Michael King;Brazil;Belo Horizonte;AMER;LATAM;FedEx;1036;Transportation;SMB;ChatBot Plugin;FNTS0SGJPI;56.98;7;0;22.792
753;AMER-2023-126074;10/03/23;20231003;Michael King;Brazil;Belo Horizonte;AMER;LATAM;FedEx;1036;Transportation;SMB;ContactMatcher;SPOSTK8U4N;0,144444444;1;0;14.112
754;AMER-2022-110499;04/08/22;20220408;Amy Paterson;United States;Los Angeles;AMER;NAMER;Chevron;1017;Energy;Strategic;Alchemy;6CNP10V0Q6;1.199.976;3;00.02;3.749.925
755;AMER-2021-135272;12/07/21;20211207;Pippa Ross;United States;New York City;AMER;NAMER;Apple;1008;Tech;SMB;SaaS Connector Pack;KOXHPW14PO;79.92;4;0;287.712
756;EMEA-2022-140928;9/19/2022;20220919;Jessica Langdon;Germany;Berlin;EMEA;EU-WEST;Allianz;1080;Finance;Strategic;ContactMatcher;BR326RGWCK;383.438;4;00.45;-1.673.184
757;EMEA-2020-106803;12/29/2020;20201229;Andrew Reid;Luxembourg;Luxembourg;EMEA;EU-WEST;Verizon Communications;1094;Communications;SMB;Marketing Suite - Gold;6E3J83WXDU;24.56.00;2;0;68.768
758;EMEA-2020-106803;12/29/2020;20201229;Andrew Reid;Luxembourg;Luxembourg;EMEA;EU-WEST;Verizon Communications;1094;Communications;SMB;Data Smasher;TYS86NYAUK;119.08.00;4;0;47.92
759;EMEA-2023-117240;7/24/2023;20230724;Christopher James;United Kingdom;London;EMEA;UKIR;Allstate;1003;Finance;Strategic;ContactMatcher;UF2HA7KPGK;13.128;3;00.02;42.666
760;EMEA-2023-133333;9/19/2023;20230919;Colin Bell;Italy;Genoa;EMEA;EU;Enel;1013;Energy;Strategic;Support;F0EES5IDMK;0,966666667;4;0;10.224
761;AMER-2021-112319;8/31/2021;20210831;Jane Pullman;United States;New York City;AMER;NAMER;PepsiCo;1073;Consumer Products;SMB;Support;2V79MQGHT5;58.32.00;9;0;279.936
762;EMEA-2023-126046;11/04/23;20231104;Jessica Buckland;Finland;Helsinki;EMEA;NOR;Itochu;1032;Finance;Strategic;FinanceHub;PEODAR8P28;12.39;3;0;56.994
763;AMER-2021-114923;02/08/21;20210208;Nathan Young;Mexico;Mexico City;AMER;LATAM;Citigroup;1020;Finance;SMB;Site Analytics;6DM33CYPEB;107.982;3;00.04;-269.955
764;EMEA-2020-162775;1/14/2020;20200114;Anthony Mackay;Czech Republic;Ostrava;EMEA;EU-EAST;Bosch;1076;Tech;Strategic;SaaS Connector Pack - Gold;75LIU26K7H;11.36;2;0;53.392
765;EMEA-2020-162775;1/14/2020;20200114;Anthony Mackay;Czech Republic;Ostrava;EMEA;EU-EAST;Bosch;1076;Tech;Strategic;SaaS Connector Pack - Gold;955XW8SASF;50.94;3;0;25.47.00
766;EMEA-2020-162775;1/14/2020;20200114;Anthony Mackay;Czech Republic;Ostrava;EMEA;EU-EAST;Bosch;1076;Tech;Strategic;Data Smasher;SZ09O2NFTT;646.74;6;0;258.696
767;EMEA-2020-162775;1/14/2020;20200114;Anthony Mackay;Czech Republic;Ostrava;EMEA;EU-EAST;Bosch;1076;Tech;Strategic;ContactMatcher;AGXOWY4XQ2;0,252777778;3;0;27.072
768;EMEA-2020-162775;1/14/2020;20200114;Anthony Mackay;Czech Republic;Ostrava;EMEA;EU-EAST;Bosch;1076;Tech;Strategic;Marketing Suite - Gold;IUBA4R9OS6;572.58.00;6;0;343.548
769;EMEA-2020-106810;5/14/2020;20200514;Carolyn Dowd;Germany;Leipzig;EMEA;EU-WEST;Nestle;1089;Consumer Products;Strategic;SaaS Connector Pack;IEKIT0RQLF;310.88;2;00.02;23.316
770;EMEA-2022-157245;5/20/2022;20220520;Pippa Smith;Spain;Madrid;EMEA;EU-WEST;Johnson & Johnson;1055;Healthcare;SMB;FinanceHub;51483W4OXK;641.96;2;0;1.797.488
771;EMEA-2023-104220;1/31/2023;20230131;Sam Rampling;Netherlands;Amsterdam;EMEA;EU-WEST;Aviva;1006;Finance;Strategic;ContactMatcher;WQZUGHXKLX;18.28;2;0;09.14
772;EMEA-2023-104220;1/31/2023;20230131;Sam Rampling;Netherlands;Amsterdam;EMEA;EU-WEST;Aviva;1006;Finance;Strategic;Site Analytics;LUXULNH2YS;207;3;0;51.75
773;EMEA-2023-104220;1/31/2023;20230131;Sam Rampling;Netherlands;Amsterdam;EMEA;EU-WEST;Aviva;1006;Finance;Strategic;ContactMatcher;3Q76KX5WTV;32.35.00;5;0;16.175
774;EMEA-2023-104220;1/31/2023;20230131;Sam Rampling;Netherlands;Amsterdam;EMEA;EU-WEST;Aviva;1006;Finance;Strategic;ContactMatcher;Z4X6UMIDEO;0,340972222;1;0;34.695
775;EMEA-2023-104220;1/31/2023;20230131;Sam Rampling;Netherlands;Amsterdam;EMEA;EU-WEST;Aviva;1006;Finance;Strategic;ChatBot Plugin;GXBFB282HT;40.03.00;2;0;10.881
776;EMEA-2023-104220;1/31/2023;20230131;Sam Rampling;Netherlands;Amsterdam;EMEA;EU-WEST;Aviva;1006;Finance;Strategic;SaaS Connector Pack;B82QJV70HB;34.58.00;7;0;145.236
777;AMER-2020-165974;6/29/2020;20200629;Deirdre James;Mexico;Guadalajara;AMER;LATAM;Prudential Financial;1078;Finance;SMB;ChatBot Plugin;70GCRVT676;32.76;7;00.02;36.855
778;AMER-2021-144267;8/21/2021;20210821;Thomas Roberts;United States;Los Angeles;AMER;NAMER;Siemens;1043;Manufacturing;Enterprise;FinanceHub;TJMQIOI9E6;544.008;3;00.02;408.006
779;AMER-2021-144267;8/21/2021;20210821;Thomas Roberts;United States;Los Angeles;AMER;NAMER;Siemens;1043;Manufacturing;Enterprise;Support;WPG8G78PHF;59.94;3;0;281.718
780;AMER-2021-144267;8/21/2021;20210821;Thomas Roberts;United States;Los Angeles;AMER;NAMER;Siemens;1043;Manufacturing;Enterprise;Support;JNIWOA0R06;1,022222222;4;0;117.208
781;AMER-2021-144267;8/21/2021;20210821;Thomas Roberts;United States;Los Angeles;AMER;NAMER;Siemens;1043;Manufacturing;Enterprise;Support;CY3Z19THSF;04.28;1;0;1.926
782;AMER-2021-157014;10/03/21;20211003;Isaac Robertson;Mexico;Mexico City;AMER;LATAM;Daimler;1052;Transportation;SMB;ContactMatcher;D9OCJU9TLG;32.07.00;5;00.07;-22.449
783;AMER-2021-157014;10/03/21;20211003;Isaac Robertson;Mexico;Mexico City;AMER;LATAM;Daimler;1052;Transportation;SMB;Data Smasher;VZ3LO1S1DH;24;2;00.02;-2.7
784;AMER-2021-157014;10/03/21;20211003;Isaac Robertson;Mexico;Mexico City;AMER;LATAM;Daimler;1052;Transportation;SMB;Marketing Suite;CJZB9DI3A5;35.49.00;1;00.05;-156.156
785;AMER-2021-157014;10/03/21;20211003;Isaac Robertson;Mexico;Mexico City;AMER;LATAM;Daimler;1052;Transportation;SMB;Data Smasher;EF6BX3ZKDL;47.984;2;00.02;4,165277778
786;AMER-2021-154921;5/23/2021;20210523;Lily Paterson;Colombia;Bogotá;AMER;LATAM;Carrefour;1048;Retail;Strategic;SaaS Connector Pack - Gold;1UVGJ25JDB;186.69;3;0;877.443
787;AMER-2023-129567;3/18/2023;20230318;Alexandra Dyer;United States;Roswell;AMER;NAMER;Walmart;1096;Retail;SMB;ContactMatcher;LITEM986TF;17.456;2;00.02;58.914
788;AMER-2021-154620;12/12/21;20211212;Ava Ellison;United States;Roswell;AMER;NAMER;Oracle;1072;Tech;SMB;FinanceHub;6V3AWBV5I5;348.928;2;00.02;348.928
789;EMEA-2021-115938;6/26/2021;20210626;Jack Hodges;Spain;Murcia;EMEA;EU-WEST;Chevron;1017;Energy;SMB;ContactMatcher;83XK3SKJFW;143.96;4;0;691.008
790;EMEA-2021-115938;6/26/2021;20210626;Jack Hodges;Spain;Murcia;EMEA;EU-WEST;Chevron;1017;Energy;SMB;Marketing Suite - Gold;LCCR6ZD6LN;15.42;1;0;41.634
791;EMEA-2021-115938;6/26/2021;20210626;Jack Hodges;Spain;Murcia;EMEA;EU-WEST;Chevron;1017;Energy;SMB;ContactMatcher;AMEO4DMBHB;43.04.00;8;0;210.896
792;EMEA-2021-115938;6/26/2021;20210626;Jack Hodges;Spain;Murcia;EMEA;EU-WEST;Chevron;1017;Energy;SMB;FinanceHub;O6YYHTNJMN;332.94;3;0;799.056
793;EMEA-2022-105256;5/21/2022;20220521;Joanne Walsh;Sweden;Stockholm;EMEA;NOR;Lowes;1060;Retail;SMB;Site Analytics;VP3E6V0UGJ;1363.96;5;00.02;852.475
794;AMER-2020-156433;9/20/2020;20200920;Audrey Wilkins;United States;Los Angeles;AMER;NAMER;Home Depot;1047;Retail;SMB;FinanceHub;W7WHFS3DPL;0,441666667;2;0;45.816
795;AMER-2020-156433;9/20/2020;20200920;Audrey Wilkins;United States;Los Angeles;AMER;NAMER;Home Depot;1047;Retail;SMB;Support;JLY4AOOOAR;0,925;4;0;106.428
796;EMEA-2023-151428;9/22/2023;20230922;Sean Taylor;Luxembourg;Luxembourg;EMEA;EU-WEST;Engie;1062;Energy;SMB;ContactMatcher;GJUCKMGF0A;20.16;7;0;98.784
797;EMEA-2021-124653;12/24/2021;20211224;William Skinner;United Kingdom;Liverpool;EMEA;UKIR;Merck;1064;Healthcare;Strategic;Support;RTGRHKVRDG;132.79;7;0;637.392
798;EMEA-2021-124653;12/24/2021;20211224;William Skinner;United Kingdom;Liverpool;EMEA;UKIR;Merck;1064;Healthcare;Strategic;Support;INTVRKP0V6;0,566666667;2;0;62.208
799;EMEA-2021-124653;12/24/2021;20211224;William Skinner;United Kingdom;Liverpool;EMEA;UKIR;Merck;1064;Healthcare;Strategic;FinanceHub;AHRQ8JC653;21.56;7;0;103.488
800;AMER-2021-101910;11/27/2021;20211127;Lillian Duncan;United States;Baltimore;AMER;NAMER;Sprint Nextel;1081;Communications;SMB;FinanceHub;AS9EF00U2B;283.92;5;00.02;17.745
801;AMER-2023-105809;2/21/2023;20230221;Harry McGrath;United States;Seattle;AMER;NAMER;Valero Energy;1093;Energy;Strategic;SaaS Connector Pack;IKJNDPA5O7;22.23;1;0;73.359
802;AMER-2023-105809;2/21/2023;20230221;Harry McGrath;United States;Seattle;AMER;NAMER;Valero Energy;1093;Energy;Strategic;Site Analytics;G99KOX02MN;215.968;2;00.02;188.972
803;EMEA-2022-136133;8/19/2022;20220819;Harry McGrath;United Kingdom;London;EMEA;UKIR;Valero Energy;1093;Energy;Strategic;OneView;0L66FQZO64;355.32.00;9;0;994.896
